llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
DeepSeek_R1_14B,few_shot,case_78_class_campaign_version_2,valid_diagrams/DeepSeek_R1_14B/few_shot/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""ApprovedAdverts"",""Archived"",""AwaitingBalance"",""CompleteCampaign"",""Paid"",""PaymentHandling"",""PrepareAdverts"",""RefundGenerated"",""Running"",""StartCampaign""]","[{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""PrepareAdverts"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""prepare adverts"",""similarity"":0.921139},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0}]","[""Active"",""Commissioned"",""Completed"",""Running Adverts"",""Scheduling""]","[""ApprovedAdverts"",""Archived"",""AwaitingBalance"",""CompleteCampaign"",""PaymentHandling"",""RefundGenerated"",""Running"",""StartCampaign""]",7,10,2,5,8,0.2,0.285714,0.235294
DeepSeek_R1_14B,syntax_grounded_repair,case_78_class_campaign_version_2,valid_diagrams/DeepSeek_R1_14B/syntax_grounded_repair/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""ApprovedAdverts"",""Archived"",""AwaitingBalance"",""CompleteCampaign"",""Paid"",""PaymentHandling"",""PrepareAdverts"",""RefundGenerated"",""Running"",""StartCampaign""]","[{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""PrepareAdverts"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""prepare adverts"",""similarity"":0.921139},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0}]","[""Active"",""Commissioned"",""Completed"",""Running Adverts"",""Scheduling""]","[""ApprovedAdverts"",""Archived"",""AwaitingBalance"",""CompleteCampaign"",""PaymentHandling"",""RefundGenerated"",""Running"",""StartCampaign""]",7,10,2,5,8,0.2,0.285714,0.235294
Llama_3.1_8B,rag,case_78_class_campaign_version_2,valid_diagrams/Llama_3.1_8B/rag/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""Commissioned"",""Completed"",""Paid""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0}]","[""AdvertPreparation"",""Running Adverts"",""Scheduling""]",[],7,4,4,3,0,1.0,0.571429,0.727273
Mistral,syntax_grounded_repair,case_78_class_campaign_version_2,valid_diagrams/Mistral/syntax_grounded_repair/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""RunningAdverts"",""Scheduling"",""Suspended""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0},{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""AdvertPreparation"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""advert preparation"",""similarity"":1.0},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""RunningAdverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""running adverts"",""similarity"":1.0},{""ground_truth_state"":""Scheduling"",""candidate_state"":""Scheduling"",""ground_truth_normalized"":""scheduling"",""candidate_normalized"":""scheduling"",""similarity"":1.0}]",[],"[""Suspended""]",7,8,7,0,1,0.875,1.0,0.933333
Qwen_2.5_7B,baseline_repair,case_78_class_campaign_version_2,valid_diagrams/Qwen_2.5_7B/baseline_repair/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Evaluation"",""Monitoring"",""Paid"",""Running"",""RunningAdverts"",""Scheduling"",""Survey""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0},{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""AdvertPreparation"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""advert preparation"",""similarity"":1.0},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""RunningAdverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""running adverts"",""similarity"":1.0},{""ground_truth_state"":""Scheduling"",""candidate_state"":""Scheduling"",""ground_truth_normalized"":""scheduling"",""candidate_normalized"":""scheduling"",""similarity"":1.0}]",[],"[""Evaluation"",""Monitoring"",""Running"",""Survey""]",7,11,7,0,4,0.636364,1.0,0.777778
Qwen_2.5_7B,few_shot,case_78_class_campaign_version_2,valid_diagrams/Qwen_2.5_7B/few_shot/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Approve and Schedule Adverts"",""Approve and Sign Contract"",""Assign Staff and Manager"",""Campaign Archiving"",""Complete Campaign"",""Extend or Adjust Campaign"",""Final"",""Final Statement"",""Initial"",""Payment Completed"",""Payment Handling"",""Prepare Adverts"",""Run Adverts""]","[{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""Prepare Adverts"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""prepare adverts"",""similarity"":0.921139},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""Run Adverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""run adverts"",""similarity"":0.934507}]","[""Active"",""Commissioned"",""Completed"",""Paid"",""Scheduling""]","[""Approve and Schedule Adverts"",""Approve and Sign Contract"",""Assign Staff and Manager"",""Campaign Archiving"",""Complete Campaign"",""Extend or Adjust Campaign"",""Final"",""Final Statement"",""Initial"",""Payment Completed"",""Payment Handling""]",7,13,2,5,11,0.153846,0.285714,0.2
Qwen_2.5_7B,rag,case_78_class_campaign_version_2,valid_diagrams/Qwen_2.5_7B/rag/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Evaluation"",""Monitoring"",""Paid"",""Running"",""RunningAdverts"",""Scheduling"",""Survey""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0},{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""AdvertPreparation"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""advert preparation"",""similarity"":1.0},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""RunningAdverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""running adverts"",""similarity"":1.0},{""ground_truth_state"":""Scheduling"",""candidate_state"":""Scheduling"",""ground_truth_normalized"":""scheduling"",""candidate_normalized"":""scheduling"",""similarity"":1.0}]",[],"[""Evaluation"",""Monitoring"",""Running"",""Survey""]",7,11,7,0,4,0.636364,1.0,0.777778
Qwen_2.5_7B,syntax_grounded_repair,case_78_class_campaign_version_2,valid_diagrams/Qwen_2.5_7B/syntax_grounded_repair/case_78_class_campaign_version_2/diagram.puml,dataset/case_78_class_campaign_version_2/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Evaluation"",""Monitoring"",""Paid"",""Running"",""RunningAdverts"",""Scheduling"",""Survey""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0},{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""AdvertPreparation"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""advert preparation"",""similarity"":1.0},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""paid"",""candidate_normalized"":""paid"",""similarity"":1.0},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""RunningAdverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""running adverts"",""similarity"":1.0},{""ground_truth_state"":""Scheduling"",""candidate_state"":""Scheduling"",""ground_truth_normalized"":""scheduling"",""candidate_normalized"":""scheduling"",""similarity"":1.0}]",[],"[""Evaluation"",""Monitoring"",""Running"",""Survey""]",7,11,7,0,4,0.636364,1.0,0.777778
DeepSeek_R1_14B,baseline_repair,case_80_staff_member_class,valid_diagrams/DeepSeek_R1_14B/baseline_repair/case_80_staff_member_class/diagram.puml,dataset/case_80_staff_member_class/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Assigned"",""Unassigned"",""Unemployed""]","[{""ground_truth_state"":""NotAssigned"",""candidate_state"":""Assigned"",""ground_truth_normalized"":""not assigned"",""candidate_normalized"":""assigned"",""similarity"":0.857469}]","[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotCampaignStaff"",""Staff Contact""]","[""Unassigned"",""Unemployed""]",8,3,1,7,2,0.333333,0.125,0.181818
DeepSeek_R1_14B,syntax_grounded_repair,case_80_staff_member_class,valid_diagrams/DeepSeek_R1_14B/syntax_grounded_repair/case_80_staff_member_class/diagram.puml,dataset/case_80_staff_member_class/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Assigned"",""Unassigned"",""Unemployed""]","[{""ground_truth_state"":""NotAssigned"",""candidate_state"":""Assigned"",""ground_truth_normalized"":""not assigned"",""candidate_normalized"":""assigned"",""similarity"":0.857469}]","[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotCampaignStaff"",""Staff Contact""]","[""Unassigned"",""Unemployed""]",8,3,1,7,2,0.333333,0.125,0.181818
Mistral,baseline_repair,case_80_staff_member_class,valid_diagrams/Mistral/baseline_repair/case_80_staff_member_class/diagram.puml,dataset/case_80_staff_member_class/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archive"",""Archived"",""Assign"",""AssignedToCampaign"",""AssignedToClient"",""LeaveJob"",""LoggedIn"",""LoggedOut"",""RemoveAssignment"",""SwitchAssignment"",""Unassigned"",""Unemployed""]","[{""ground_truth_state"":""AssignedCampaign"",""candidate_state"":""AssignedToCampaign"",""ground_truth_normalized"":""assigned campaign"",""candidate_normalized"":""assigned to campaign"",""similarity"":0.949934}]","[""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archive"",""Archived"",""Assign"",""AssignedToClient"",""LeaveJob"",""LoggedIn"",""LoggedOut"",""RemoveAssignment"",""SwitchAssignment"",""Unassigned"",""Unemployed""]",8,12,1,7,11,0.083333,0.125,0.1
Mistral,few_shot,case_80_staff_member_class,valid_diagrams/Mistral/few_shot/case_80_staff_member_class/diagram.puml,dataset/case_80_staff_member_class/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archived"",""Assigned to Campaign"",""Assigned to Client"",""Unassigned"",""Unemployed"",""Working""]","[{""ground_truth_state"":""AssignedCampaign"",""candidate_state"":""Assigned to Campaign"",""ground_truth_normalized"":""assigned campaign"",""candidate_normalized"":""assigned to campaign"",""similarity"":0.949934}]","[""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archived"",""Assigned to Client"",""Unassigned"",""Unemployed"",""Working""]",8,6,1,7,5,0.166667,0.125,0.142857
Mistral,syntax_grounded_repair,case_80_staff_member_class,valid_diagrams/Mistral/syntax_grounded_repair/case_80_staff_member_class/diagram.puml,dataset/case_80_staff_member_class/diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archive"",""Archived"",""Assign"",""AssignedToCampaign"",""AssignedToClient"",""LeaveJob"",""LoggedIn"",""RemoveAssignment"",""SwitchAssignment"",""Unassigned"",""Unemployed""]","[{""ground_truth_state"":""AssignedCampaign"",""candidate_state"":""AssignedToCampaign"",""ground_truth_normalized"":""assigned campaign"",""candidate_normalized"":""assigned to campaign"",""similarity"":0.949934}]","[""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archive"",""Archived"",""Assign"",""AssignedToClient"",""LeaveJob"",""LoggedIn"",""RemoveAssignment"",""SwitchAssignment"",""Unassigned"",""Unemployed""]",8,11,1,7,10,0.090909,0.125,0.105263
